###############
5.75	5.322	0.8259	RATE_WEIGHT=5.75 batch=128 ent_weight=0.0002 learn_rate=1.0 mom=0.5	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning_Long_Both_Saving.py_464886473	138249079
5.75	4.6886	0.6508	RATE_WEIGHT=5.75 batch=128 ent_weight=2e-05 learn_rate=1.0 mom=0.0	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning_Both.py_829215396	264073608
5.75	4.5561	0.0022	RATE_WEIGHT=5.75 batch=128 ent_weight=5e-05 learn_rate=0.4 mom=0.5	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning_Both.py_988903078	264073608
5.75	4.5485	0.657	RATE_WEIGHT=5.75 batch=128 ent_weight=0.0001 learn_rate=1.0 mom=0.5	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning_Long_Both_Saving.py_212558119	264073608
5.75	4.5441	0.6333	RATE_WEIGHT=5.75 batch=128 ent_weight=0.0 learn_rate=1.0 mom=0.5	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning_Both.py_78623159	264073608
5.75	4.4933	0.0012	RATE_WEIGHT=5.75 batch=128 ent_weight=1e-05 learn_rate=0.6 mom=0.5	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning_Both.py_617452113	449431785
5.75	4.3835	0.4565	RATE_WEIGHT=5.75 batch=128 ent_weight=0.0004 learn_rate=1.0 mom=0.0	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning_Long_Both_Saving.py_678819047	449431785
5.75	4.3671	0.4424	RATE_WEIGHT=5.75 batch=128 ent_weight=0.0002 learn_rate=0.2 mom=0.0	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning_Long_Both_Saving.py_540944750	449431785
5.75	4.3445	0.5006	RATE_WEIGHT=5.75 batch=128 ent_weight=5e-05 learn_rate=0.2 mom=0.5	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning_Both.py_780528954	264073608
5.75	4.245	0.521	RATE_WEIGHT=5.75 batch=128 ent_weight=0.0001 learn_rate=0.6 mom=0.5	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning_Both.py_764744737	449431785
5.75	4.1175	0.5023	RATE_WEIGHT=5.75 batch=128 ent_weight=1e-05 learn_rate=1.0 mom=0.0	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning_Both.py_760698767	449431785
-----------
5.5	10	0.1355	RATE_WEIGHT=5.5 batch=128 ent_weight=5e-05 learn_rate=1.0 mom=0.0	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning_Long_Both_Saving.py_940058910	264073608
5.5	10	0.1157	RATE_WEIGHT=5.5 batch=128 ent_weight=0.0001 learn_rate=0.6 mom=0.0	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning_Long_Both_Saving.py_161639157	264073608
5.5	5.3067	0.5303	RATE_WEIGHT=5.5 batch=128 ent_weight=0.0 learn_rate=0.001 mom=0.9	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning_Long.py_649410231	264073608
5.5	5.3012	0.5153	RATE_WEIGHT=5.5 batch=128 ent_weight=0.0 learn_rate=0.02 mom=0.0	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning.py_395263893	264073608
5.5	5.1471	0.5379	RATE_WEIGHT=5.5 batch=128 ent_weight=0.0 learn_rate=0.05 mom=0.0	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning.py_336249203	264073608
5.5	5.1156	0.6763	RATE_WEIGHT=5.5 batch=128 ent_weight=0.0 learn_rate=0.1 mom=0.0	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning_Both.py_557146775	138249079
5.5	5.0491	0.4089	RATE_WEIGHT=5.5 batch=128 ent_weight=0.0 learn_rate=0.02 mom=0.5	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning_Both.py_365651046	264073608
5.5	4.8354	0.7475	RATE_WEIGHT=5.5 batch=128 ent_weight=0.0001 learn_rate=1.0 mom=0.5	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning_Both.py_23014790	264073608
5.5	4.7814	0.4747	RATE_WEIGHT=5.5 batch=128 ent_weight=2e-05 learn_rate=0.1 mom=0.0	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning_Both.py_208250301	449431785
5.5	4.7228	0.5405	RATE_WEIGHT=5.5 batch=128 ent_weight=0.0 learn_rate=0.05 mom=0.7	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning.py_130671615	264073608
5.5	4.656	0.699	RATE_WEIGHT=5.5 batch=128 ent_weight=0.0001 learn_rate=1.0 mom=0.5	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning_Both.py_750274998	449431785
5.5	4.4031	0.5589	RATE_WEIGHT=5.5 batch=128 ent_weight=0.0002 learn_rate=0.2 mom=0.0	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning_Long_Both_Saving.py_899524894	138249079
5.5	4.3665	0.5946	RATE_WEIGHT=5.5 batch=128 ent_weight=0.0001 learn_rate=0.2 mom=0.0	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning_Long_Both_Saving.py_215246490	138249079
5.5	4.2842	0.6268	RATE_WEIGHT=5.5 batch=128 ent_weight=2e-05 learn_rate=1.0 mom=0.5	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning_Long_Both_Saving.py_961309116	264073608
5.5	4.218	0.5475	RATE_WEIGHT=5.5 batch=128 ent_weight=0.0001 learn_rate=1.0 mom=0.0	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning_Both.py_155886940	449431785
5.5	4.1303	0.5099	RATE_WEIGHT=5.5 batch=128 ent_weight=0.0001 learn_rate=0.6 mom=0.0	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning_Both.py_555034883	449431785
5.5	4.0956	0.5452	RATE_WEIGHT=5.5 batch=128 ent_weight=5e-05 learn_rate=0.6 mom=0.5	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning_Both.py_564669831	264073608
5.5	4.0811	0.5412	RATE_WEIGHT=5.5 batch=128 ent_weight=0.0001 learn_rate=0.6 mom=0.0	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning_Long_Both_Saving.py_530459096	264073608
5.5	3.975	0.5062	RATE_WEIGHT=5.5 batch=128 ent_weight=0.0001 learn_rate=0.2 mom=0.5	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning_Long_Both_Saving.py_387613249	449431785
-----------
5.25	10	0.1497	RATE_WEIGHT=5.25 batch=128 ent_weight=0.0001 learn_rate=0.2 mom=0.5	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning_Long_Both_Saving.py_81116788	264073608
5.25	10	0.1441	RATE_WEIGHT=5.25 batch=128 ent_weight=0.0001 learn_rate=0.2 mom=0.5	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning_Long_Both_Saving.py_184430489	138249079
5.25	4.8648	0.469	RATE_WEIGHT=5.25 batch=128 ent_weight=0.0 learn_rate=0.05 mom=0.0	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning_Both.py_891609114	264073608
5.25	4.6901	0.4126	RATE_WEIGHT=5.25 batch=128 ent_weight=0.0 learn_rate=0.1 mom=0.0	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning_Both.py_35771105	264073608
5.25	4.67	0.5059	RATE_WEIGHT=5.25 batch=128 ent_weight=0.0 learn_rate=0.05 mom=0.5	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning_Both.py_552343134	264073608
5.25	4.5528	0.0019	RATE_WEIGHT=5.25 batch=128 ent_weight=1e-05 learn_rate=0.4 mom=0.5	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning_Both.py_474564203	264073608
5.25	4.5266	0.6513	RATE_WEIGHT=5.25 batch=128 ent_weight=2e-05 learn_rate=0.2 mom=0.0	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning_Both.py_214980716	138249079
5.25	4.4094	0.4878	RATE_WEIGHT=5.25 batch=128 ent_weight=0.0001 learn_rate=0.1 mom=0.5	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning_Both.py_533170223	264073608
5.25	4.3542	0.531	RATE_WEIGHT=5.25 batch=128 ent_weight=0.0 learn_rate=0.1 mom=0.5	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning_Both.py_86564968	264073608
5.25	4.1552	0.5884	RATE_WEIGHT=5.25 batch=128 ent_weight=5e-05 learn_rate=1.0 mom=0.0	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning_Both.py_344375415	449431785
5.25	4.1454	0.6571	RATE_WEIGHT=5.25 batch=128 ent_weight=0.0001 learn_rate=0.6 mom=0.5	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning_Long_Both_Saving.py_506781231	264073608
-----------
5.0	10	0.1497	RATE_WEIGHT=5.0 batch=128 ent_weight=5e-05 learn_rate=0.4 mom=0.0	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning_Long_Both_Saving.py_735042897	264073608
5.0	10	0.1321	RATE_WEIGHT=5.0 batch=128 ent_weight=0.0001 learn_rate=0.6 mom=0.5	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning_Long_Both_Saving.py_543263974	138249079
5.0	10	0.0006	RATE_WEIGHT=5.0 batch=128 ent_weight=5e-05 learn_rate=0.6 mom=0.5	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning_Long_Both_Saving.py_624250932	264073608
5.0	5.1943	0.482	RATE_WEIGHT=5.0 batch=128 ent_weight=0.0 learn_rate=0.001 mom=0.0	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning.py_705625441	264073608
5.0	5.0673	0.5758	RATE_WEIGHT=5.0 batch=128 ent_weight=0.0 learn_rate=0.01 mom=0.0	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning.py_657848088	264073608
5.0	5.0198	0.5671	RATE_WEIGHT=5.0 batch=128 ent_weight=0.0 learn_rate=0.01 mom=0.5	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning.py_286390252	264073608
5.0	5.0047	0.5837	RATE_WEIGHT=5.0 batch=128 ent_weight=0.0 learn_rate=0.02 mom=0.0	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning.py_167966748	264073608
5.0	4.8173	0.5298	RATE_WEIGHT=5.0 batch=128 ent_weight=0.0 learn_rate=0.02 mom=0.5	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning_Both.py_723570367	264073608
5.0	4.7788	0.5622	RATE_WEIGHT=5.0 batch=128 ent_weight=0.0 learn_rate=0.001 mom=0.5	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning_Both_SumNotMean.py_473854878	264073608
5.0	4.6397	0.6128	RATE_WEIGHT=5.0 batch=128 ent_weight=0.0 learn_rate=0.01 mom=0.9	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning.py_221800608	264073608
5.0	4.3002	0.5785	RATE_WEIGHT=5.0 batch=128 ent_weight=0.0 learn_rate=0.1 mom=0.0	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning_Long.py_719930225	264073608
5.0	4.2833	0.736	RATE_WEIGHT=5.0 batch=128 ent_weight=0.0 learn_rate=0.02 mom=0.5	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning_Both_SumNotMean.py_703407913	264073608
5.0	4.2436	0.7269	RATE_WEIGHT=5.0 batch=128 ent_weight=0.0 learn_rate=0.4 mom=0.5	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning_Both.py_426708599	264073608
5.0	4.1812	0.5698	RATE_WEIGHT=5.0 batch=128 ent_weight=0.0 learn_rate=0.2 mom=0.0	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning_Both.py_792005183	264073608
5.0	4.1807	0.6149	RATE_WEIGHT=5.0 batch=128 ent_weight=0.0 learn_rate=0.2 mom=0.7	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning_Long.py_751454226	264073608
5.0	3.905	0.5715	RATE_WEIGHT=5.0 batch=128 ent_weight=0.0 learn_rate=0.6 mom=0.0	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning_Both.py_969065149	264073608
5.0	3.8301	0.5712	RATE_WEIGHT=5.0 batch=128 ent_weight=5e-05 learn_rate=0.2 mom=0.5	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning_Long_Both_Saving.py_749795705	264073608
5.0	3.6636	0.523	RATE_WEIGHT=5.0 batch=128 ent_weight=0.0001 learn_rate=1.0 mom=0.0	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning_Long_Both_Saving.py_860663277	449431785
-----------
4.75	4.4387	0.6196	RATE_WEIGHT=4.75 batch=128 ent_weight=0.0 learn_rate=0.05 mom=0.5	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning_Both.py_958646322	264073608
4.75	4.3925	0.8517	RATE_WEIGHT=4.75 batch=128 ent_weight=5e-05 learn_rate=0.6 mom=0.5	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning_Long_Both_Saving.py_126651270	138249079
4.75	4.035	0.6771	RATE_WEIGHT=4.75 batch=128 ent_weight=0.0001 learn_rate=0.2 mom=0.5	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning_Long_Both_Saving.py_735449005	138249079
4.75	3.9716	0.5782	RATE_WEIGHT=4.75 batch=128 ent_weight=5e-05 learn_rate=0.1 mom=0.0	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning_Long_Both_Saving.py_766801829	264073608
4.75	3.8287	0.588	RATE_WEIGHT=4.75 batch=128 ent_weight=0.0 learn_rate=0.2 mom=0.5	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning_Both.py_673681827	264073608
4.75	3.7525	0.5567	RATE_WEIGHT=4.75 batch=128 ent_weight=0.0001 learn_rate=0.2 mom=0.0	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning_Long_Both_Saving.py_610656945	264073608
4.75	3.7117	0.5551	RATE_WEIGHT=4.75 batch=128 ent_weight=0.0003 learn_rate=0.6 mom=0.5	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning_Long_Both_Saving.py_146376378	449431785
-----------
4.5	4.1942	0.6184	RATE_WEIGHT=4.5 batch=128 ent_weight=0.0 learn_rate=0.05 mom=0.5	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning_Both.py_870769881	264073608
4.5	3.8574	0.6932	RATE_WEIGHT=4.5 batch=128 ent_weight=0.0 learn_rate=0.02 mom=0.5	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning_Both_SumNotMean.py_753800235	264073608
4.5	3.8434	0.6309	RATE_WEIGHT=4.5 batch=128 ent_weight=0.0 learn_rate=0.01 mom=0.0	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning_Both_SumNotMean.py_690926289	264073608
4.5	3.7746	0.5821	RATE_WEIGHT=4.5 batch=128 ent_weight=0.0 learn_rate=0.2 mom=0.7	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning_Long.py_507926945	264073608
-----------
4.0	4.5458	0.5582	RATE_WEIGHT=4.0 batch=128 ent_weight=0.0 learn_rate=0.001 mom=0.0	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning.py_657139100	264073608
4.0	4.3369	0.6703	RATE_WEIGHT=4.0 batch=128 ent_weight=0.0 learn_rate=0.01 mom=0.5	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning.py_459548548	264073608
4.0	4.1224	0.7646	RATE_WEIGHT=4.0 batch=128 ent_weight=0.0 learn_rate=0.02 mom=0.7	autoencoder2_mlp_bidir_Deletion_Reinforce2_Tuning.py_930449960	264073608
###############
7.5	5.039	0.1779	RATE_WEIGHT=7.5 batch=128 ent_weight=0.0 learn_rate=0.01 mom=0.5	autoencoder2_mlp_bidir_Erasure_SelectiveLoss_Reinforce2_Tuning_SuperLong.py_630180460	878921872
-----------
7.0	4.6476	0.3001	RATE_WEIGHT=7.0 batch=128 ent_weight=0.0 learn_rate=0.1 mom=0.0	autoencoder2_mlp_bidir_Erasure_SelectiveLoss_Reinforce2_Tuning_Long.py_522424331	878921872
7.0	4.4295	0.3621	RATE_WEIGHT=7.0 batch=128 ent_weight=0.0 learn_rate=0.1 mom=0.5	autoencoder2_mlp_bidir_Erasure_SelectiveLoss_Reinforce2_Tuning_Long.py_610933624	878921872
7.0	4.2947	0.292	RATE_WEIGHT=7.0 batch=128 ent_weight=0.0 learn_rate=0.2 mom=0.0	autoencoder2_mlp_bidir_Erasure_SelectiveLoss_Reinforce2_Tuning_Long_Both_Saving.py_661477480	878921872
7.0	4.2712	0.3846	RATE_WEIGHT=7.0 batch=128 ent_weight=0.0 learn_rate=0.2 mom=0.0	autoencoder2_mlp_bidir_Erasure_SelectiveLoss_Reinforce2_Tuning_SuperLong_Saving.py_376294331	878921872
7.0	4.2624	0.388	RATE_WEIGHT=7.0 batch=128 ent_weight=0.0 learn_rate=0.6 mom=0.0	autoencoder2_mlp_bidir_Erasure_SelectiveLoss_Reinforce2_Tuning_Long_Saving.py_845015386	878921872
7.0	4.2602	0.2671	RATE_WEIGHT=7.0 batch=128 ent_weight=0.0 learn_rate=0.2 mom=0.0	autoencoder2_mlp_bidir_Erasure_SelectiveLoss_Reinforce2_Tuning_Long_Both_Saving.py_559475585	'69900543'
7.0	4.0503	0.3499	RATE_WEIGHT=7.0 batch=128 ent_weight=0.0 learn_rate=0.2 mom=0.5	autoencoder2_mlp_bidir_Erasure_SelectiveLoss_Reinforce2_Tuning_Long_Both_Saving.py_272507911	878921872
7.0	4.0439	0.3654	RATE_WEIGHT=7.0 batch=128 ent_weight=0.0 learn_rate=0.2 mom=0.5	autoencoder2_mlp_bidir_Erasure_SelectiveLoss_Reinforce2_Tuning_Long_Both_Saving.py_918224455	878921872
7.0	4.0232	0.3501	RATE_WEIGHT=7.0 batch=128 ent_weight=0.0 learn_rate=0.6 mom=0.0	autoencoder2_mlp_bidir_Erasure_SelectiveLoss_Reinforce2_Tuning_Long_Both_Saving.py_399230095	'69900543'
-----------
6.5	4.4574	0.3479	RATE_WEIGHT=6.5 batch=128 ent_weight=0.0 learn_rate=0.1 mom=0.0	autoencoder2_mlp_bidir_Erasure_SelectiveLoss_Reinforce2_Tuning_Long.py_953032317	878921872
6.5	4.2391	0.399	RATE_WEIGHT=6.5 batch=128 ent_weight=0.0 learn_rate=0.2 mom=0.0	autoencoder2_mlp_bidir_Erasure_SelectiveLoss_Reinforce2_Tuning_Long_Saving.py_730052631	878921872
6.5	4.0787	0.4042	RATE_WEIGHT=6.5 batch=128 ent_weight=0.0 learn_rate=0.2 mom=0.5	autoencoder2_mlp_bidir_Erasure_SelectiveLoss_Reinforce2_Tuning_Long_Saving.py_289754717	878921872
6.5	4.0743	0.423	RATE_WEIGHT=6.5 batch=128 ent_weight=0.0 learn_rate=0.2 mom=0.0	autoencoder2_mlp_bidir_Erasure_SelectiveLoss_Reinforce2_Tuning_SuperLong_Saving.py_392443452	878921872
6.5	3.8709	0.3555	RATE_WEIGHT=6.5 batch=128 ent_weight=0.0 learn_rate=0.2 mom=0.5	autoencoder2_mlp_bidir_Erasure_SelectiveLoss_Reinforce2_Tuning_Long_Both_Saving.py_503142162	'69900543'
6.5	3.8538	0.3866	RATE_WEIGHT=6.5 batch=128 ent_weight=0.0 learn_rate=0.2 mom=0.5	autoencoder2_mlp_bidir_Erasure_SelectiveLoss_Reinforce2_Tuning_Long_Both_Saving.py_601026644	'69900543'
6.5	3.8266	0.3986	RATE_WEIGHT=6.5 batch=128 ent_weight=0.0 learn_rate=0.2 mom=0.5	autoencoder2_mlp_bidir_Erasure_SelectiveLoss_Reinforce2_Tuning_Long_Both_Saving.py_312534073	'69900543'
-----------
6.0	4.6276	0.6302	RATE_WEIGHT=6.0 batch=128 ent_weight=0.0 learn_rate=0.05 mom=0.3	autoencoder2_mlp_bidir_Erasure_SelectiveLoss_Reinforce2_Tuning_Long_Both_Slim.py_800856287	None
6.0	4.5188	0.6483	RATE_WEIGHT=6.0 batch=128 ent_weight=0.0 learn_rate=0.1 mom=0.0	autoencoder2_mlp_bidir_Erasure_SelectiveLoss_Reinforce2_Tuning_Long_Both_Slim.py_21019054	None
6.0	4.0148	0.4281	RATE_WEIGHT=6.0 batch=128 ent_weight=0.0 learn_rate=0.2 mom=0.0	autoencoder2_mlp_bidir_Erasure_SelectiveLoss_Reinforce2_Tuning_Long.py_692869981	878921872
6.0	4.0097	0.4357	RATE_WEIGHT=6.0 batch=128 ent_weight=0.0 learn_rate=0.2 mom=0.0	autoencoder2_mlp_bidir_Erasure_SelectiveLoss_Reinforce2_Tuning_Long.py_189886800	878921872
6.0	3.8199	0.4244	RATE_WEIGHT=6.0 batch=128 ent_weight=0.0 learn_rate=0.2 mom=0.0	autoencoder2_mlp_bidir_Erasure_SelectiveLoss_Reinforce2_Tuning_Long_Both_Saving.py_261699034	878921872
